user_id,Authentication,Billing,Collaboration,File Management,Onboarding,Project Management,Reporting,Support,Task Management
U027692,12,5,3,3,1,6,1,2,25
U027693,17,4,7,1,4,6,0,0,21
U027694,18,0,4,4,0,7,1,0,16
U027695,5,1,8,2,0,5,2,1,19
U027696,11,3,4,3,0,1,0,1,27
U027697,8,2,6,3,0,1,0,1,14
U027698,13,2,9,4,0,7,1,1,26
U027699,12,5,5,4,0,9,0,1,24
U027700,12,0,5,2,0,3,0,0,12
U027701,7,1,6,1,1,8,0,1,25
U027702,17,7,9,3,0,3,1,0,20
U027703,10,1,5,0,8,6,1,0,26
U027704,15,1,7,7,1,13,1,0,14
U027705,16,5,11,5,1,7,2,3,50
U027706,16,0,9,6,0,3,0,0,18
U027707,14,1,5,2,0,5,1,3,22
U027708,16,0,6,1,0,5,2,1,18
U027709,6,1,3,1,3,2,2,1,7
U027710,9,2,1,0,0,4,0,0,13
U027711,17,4,7,3,0,7,0,3,18
U027712,11,5,6,2,0,4,2,1,17
U027713,13,1,4,4,0,2,2,1,28
U027714,12,1,1,2,1,6,0,3,17
U027715,21,6,7,6,0,8,0,0,30
U027716,9,1,5,0,4,1,2,2,13
U027717,8,0,5,3,0,8,1,1,11
U027718,12,2,7,3,0,4,1,0,18
U027719,21,1,5,2,0,5,0,0,35
U027720,13,5,4,4,1,7,2,3,21
U027721,5,0,6,2,0,6,1,1,11
U027722,10,0,5,4,2,9,2,2,18
U027723,10,1,1,1,2,0,0,0,16
U027724,10,1,4,2,0,10,2,0,14
U027725,14,3,9,4,0,10,4,2,37
U027726,16,0,3,2,1,2,0,0,21
U027727,10,2,2,4,0,1,1,0,22
U027728,18,3,4,4,0,7,3,1,24
U027729,17,0,12,4,1,5,1,1,23
U027730,10,2,3,1,2,3,1,0,19
U027731,11,1,4,1,2,3,3,2,12
U027732,14,1,5,2,0,9,2,1,21
U027733,9,0,3,3,2,2,1,1,11
U027734,4,2,0,2,2,0,0,0,10
U027735,6,1,4,0,1,5,1,0,5
U027736,23,5,4,5,1,3,3,1,16
U027737,15,4,7,2,0,5,2,0,21
U027738,17,5,1,1,3,6,0,2,16
U027739,12,3,3,2,0,4,0,0,14
U027740,5,1,4,1,3,5,0,0,17
U027741,8,5,4,2,1,11,2,0,12
U027742,14,9,3,4,0,6,2,0,19
U027743,24,6,3,3,2,5,1,0,19
U027744,11,3,3,1,4,7,2,0,20
U027745,9,6,4,3,0,3,0,1,20
U027746,13,1,8,3,0,16,1,1,25
U027747,17,3,10,4,0,12,0,1,25
U027748,12,4,8,4,0,2,0,2,23
U027749,13,1,7,2,6,8,1,0,26
U027750,6,0,5,5,5,6,1,1,12
U027751,6,0,7,4,0,3,0,0,6
U027752,12,1,7,2,0,1,3,1,24
U027753,16,1,9,4,0,4,1,1,24
U027754,10,1,4,1,0,7,3,3,26
U027755,10,1,2,3,1,4,1,0,9
U027756,18,1,4,3,1,5,1,1,26
U027757,13,3,8,6,0,3,4,2,27
U027758,12,2,4,5,0,8,1,1,25
U027759,13,1,9,4,0,7,2,1,9
U027760,8,1,1,4,0,6,2,0,17
U027761,7,1,3,1,5,1,1,2,10
U027762,12,0,8,1,1,3,4,3,18
U027763,18,2,6,3,0,6,0,1,20
U027764,15,6,6,4,4,5,0,1,18
U027765,11,0,4,2,1,5,2,3,18
U027766,16,3,9,3,1,4,4,0,28
U027767,12,1,6,1,0,4,1,1,17
U027768,12,0,7,4,0,8,0,1,19
U027769,11,5,6,3,0,4,2,1,19
U027770,12,0,3,3,0,3,2,1,11
U027771,11,3,4,4,0,6,2,3,16
U027772,10,6,9,3,0,3,1,1,15
U027773,16,2,7,1,0,4,1,0,21
U027774,13,2,8,3,0,10,2,1,37
U027775,4,1,8,0,0,2,1,2,14
U027776,15,1,6,1,0,5,1,2,26
U027777,17,2,9,1,0,10,2,0,14
U027778,5,0,9,2,4,5,0,2,9
U027779,17,2,4,1,0,8,0,1,11
U027780,19,4,8,4,1,5,1,2,25
U027781,11,0,5,6,0,3,2,1,19
U027782,10,5,3,5,0,8,0,0,17
U027783,7,0,4,3,0,2,0,2,19
U027784,12,5,5,5,0,5,4,1,21
U027785,9,2,6,4,0,3,0,2,21
U027786,6,1,1,3,7,3,0,1,11
U027787,13,2,8,4,0,4,1,0,21
U027788,4,0,6,1,3,4,0,1,11
U027789,6,0,1,1,1,3,0,0,16
U027790,25,5,8,3,1,6,1,1,30
U027791,10,1,3,0,3,8,0,0,14
U027792,10,2,7,2,0,4,0,1,23
U027793,14,3,9,2,0,8,1,0,18
U027794,12,0,3,3,0,4,3,1,20
U027795,13,3,5,6,0,7,1,0,25
U027796,10,0,7,5,1,7,5,1,20
U027797,13,2,2,3,1,7,0,1,14
U027798,16,4,5,4,1,8,1,3,19
U027799,15,0,5,1,0,9,1,1,25
U027800,14,3,9,3,0,10,2,1,19
U027801,12,1,5,3,2,1,0,0,10
U027802,9,2,6,3,10,5,1,0,21
U027803,11,1,4,4,0,3,0,0,16
U027804,13,1,7,6,1,9,3,0,21
U027805,10,1,6,2,4,4,0,1,6
U027806,11,4,2,2,5,5,0,0,18
U027807,9,1,4,6,0,1,0,0,16
U027808,10,1,5,2,0,3,0,0,15
U027809,14,0,2,5,0,3,2,1,19
U027810,15,1,6,5,0,7,1,3,29
U027811,9,0,6,3,3,6,0,1,15
U027812,15,0,2,1,3,1,2,0,9
U027813,18,2,4,5,0,6,2,1,23
U027814,12,0,5,1,0,5,1,0,19
U027815,21,0,6,1,1,3,1,2,27
U027816,8,5,8,3,0,6,3,0,11
U027817,11,2,5,2,0,4,0,1,15
U027818,19,1,6,4,1,3,3,2,27
U027819,12,1,4,2,4,5,0,0,20
U027820,9,4,10,4,0,3,2,0,20
U027821,14,3,5,3,2,4,2,0,14
U027822,16,7,5,4,1,6,0,1,24
U027823,16,3,5,2,0,11,4,0,29
U027824,12,8,4,3,0,1,1,0,15
U027825,15,2,3,2,0,3,1,0,11
U027826,11,4,2,5,2,10,0,0,20
U027827,8,2,6,4,3,2,0,0,9
U027828,10,1,5,1,3,2,0,0,14
U027829,16,6,5,3,0,5,2,0,20
U027830,21,3,12,1,0,4,2,1,14
U027831,20,0,6,3,1,7,0,0,13
U027832,18,1,7,0,0,8,2,0,16
U027833,17,0,8,1,0,4,0,0,16
U027834,12,7,8,7,0,6,2,0,19
U027835,18,3,6,1,3,8,4,0,21
U027836,18,1,6,2,0,4,1,0,45
U027837,6,0,2,1,1,1,0,1,16
U027838,15,2,5,3,0,8,2,0,22
U027839,11,2,8,4,0,6,0,1,17
U027840,11,3,6,3,0,4,2,0,23
U027841,24,3,14,4,1,9,2,1,25
U027842,16,4,9,2,0,8,1,1,35
U027843,17,2,8,2,0,3,0,0,20
U027844,10,1,3,2,4,4,1,0,7
U027845,4,1,4,0,1,1,1,2,19
U027846,11,3,6,2,2,4,3,0,11
U027847,15,2,9,4,4,4,1,1,14
U027848,18,2,3,0,1,5,0,2,36
U027849,16,6,5,0,0,3,0,1,19
U027850,7,3,5,2,0,7,1,0,13
U027851,14,3,5,5,0,6,0,2,27
U027852,12,6,5,4,1,11,3,5,32
U027853,5,0,2,1,0,1,1,1,16
U027854,8,0,4,0,0,2,1,2,17
U027855,14,1,8,2,0,5,4,2,30
U027856,6,1,5,5,0,3,1,0,18
U027857,13,9,7,2,0,6,2,1,29
U027858,6,0,0,0,3,5,1,2,5
U027859,5,1,1,2,1,4,4,0,14
U027860,13,0,2,2,0,5,2,0,11
U027861,13,6,6,2,0,2,1,0,30
U027862,9,1,7,0,3,3,1,0,15
U027863,17,0,5,2,0,3,1,2,8
U027864,12,1,5,3,0,8,1,1,10
U027865,10,5,4,1,7,1,2,0,22
U027866,10,2,5,6,0,5,1,0,26
U027867,5,0,1,2,5,5,1,2,13
U027868,11,0,6,5,0,6,2,3,22
U027869,11,2,6,7,1,3,1,0,25
U027870,7,1,2,1,4,0,0,0,10
U027871,10,1,7,5,0,14,1,1,26
U027872,19,3,9,0,0,6,2,1,29
U027873,14,1,9,3,0,3,0,1,20
U027874,6,0,2,2,0,8,1,1,18
U027875,14,1,6,1,1,8,2,1,39
U027876,10,3,3,7,0,3,0,1,24
U027877,10,3,4,3,1,5,1,2,22
U027878,10,0,4,2,2,8,1,0,9
U027879,15,2,10,6,0,7,0,1,16
U027880,13,0,5,3,0,3,1,0,17
U027881,17,5,4,1,0,5,0,2,22
U027882,14,4,2,4,0,5,1,0,28
U027883,16,1,8,7,0,5,3,0,20
U027884,13,1,6,3,0,4,2,1,16
U027885,15,2,11,1,1,6,1,3,27
U027886,9,1,5,4,0,1,1,0,14
U027887,11,0,2,3,1,3,3,0,22
U027888,13,1,4,4,2,5,0,1,19
U027889,15,1,10,2,0,4,0,0,26
U027890,6,3,4,2,0,7,2,1,19
U027891,16,3,9,4,0,8,0,3,33
U027892,13,4,4,3,6,11,1,2,20
U027893,22,2,6,3,0,5,1,1,19
U027894,4,0,4,2,0,2,0,1,22
U027895,7,2,3,0,6,5,1,0,22
U027896,13,1,4,0,0,3,0,2,18
U027897,12,0,8,2,3,4,1,4,11
U027898,22,3,12,3,1,8,1,2,24
U027899,16,2,7,2,0,12,1,1,23
U027900,7,1,2,1,2,1,0,1,12
U027901,20,2,3,2,0,6,1,3,25
U027902,8,0,8,0,6,4,0,0,11
U027903,10,1,3,1,0,0,1,2,17
U027904,15,3,8,2,0,10,2,2,10
U027905,6,0,5,1,0,4,1,0,15
U027906,9,1,2,7,1,4,1,1,15
U027907,3,1,4,2,2,4,2,1,12
U027908,14,0,4,2,1,6,1,3,16
U027909,11,0,3,2,2,3,1,0,6
U027910,4,0,3,3,0,9,2,0,25
U027911,5,1,3,2,4,4,0,3,13
U027912,9,2,10,4,0,2,2,2,23
U027913,15,3,4,0,4,9,0,0,17
U027914,9,4,5,3,2,3,2,1,12
U027915,17,5,7,5,1,8,0,0,24
U027916,15,1,7,3,2,7,3,0,25
U027917,6,3,5,3,3,5,0,0,19
U027918,21,1,4,1,0,5,1,1,27
U027919,14,2,6,3,0,3,2,0,21
U027920,14,3,5,3,0,7,2,0,24
U027921,14,4,4,2,2,4,2,1,16
U027922,16,2,8,0,0,1,0,0,16
U027923,12,3,4,1,0,14,2,0,31
U027924,13,0,9,5,0,6,1,1,23
U027925,9,2,4,2,0,4,2,1,18
U027926,12,0,5,2,0,3,0,1,10
U027927,23,2,8,6,1,9,1,3,24
U027928,19,5,6,3,2,6,2,2,22
U027929,7,0,1,2,2,1,1,0,16
U027930,13,4,11,3,0,11,2,2,34
U027931,16,5,4,3,0,7,1,0,28
U027932,8,1,3,1,1,6,1,4,17
U027933,5,0,3,1,3,5,0,0,13
U027934,13,2,6,3,0,8,1,3,21
U027935,16,7,5,1,0,6,4,2,22
U027936,10,0,4,2,1,2,1,2,23
U027937,14,1,8,5,0,3,0,1,18
U027938,12,3,4,1,5,3,0,0,21
U027939,13,5,9,4,0,5,2,1,22
U027940,22,2,9,5,0,8,2,0,24
U027941,15,0,3,2,1,8,2,1,8
U027942,6,0,1,0,1,5,1,0,22
U027943,6,0,2,2,4,1,0,0,8
U027944,11,2,6,1,8,1,1,1,12
U027945,12,1,6,3,0,6,2,0,24
U027946,11,4,6,6,1,6,4,2,33
U027947,15,0,7,0,0,4,0,0,21
U027948,10,0,2,1,3,2,3,1,12
U027949,9,1,9,1,1,5,0,0,27
U027950,17,5,5,0,0,6,3,2,27
U027951,11,0,6,4,0,7,1,0,24
U027952,17,1,8,2,0,9,4,2,17
U027953,12,0,6,2,0,2,0,1,19
U027954,17,5,6,4,0,5,1,0,30
U027955,19,7,7,4,1,11,4,1,29
U027956,11,5,3,8,0,5,1,0,28
U027957,17,5,10,4,1,9,1,1,32
U027958,10,2,6,3,0,1,1,0,16
U027959,12,1,4,3,0,7,4,0,20
U027960,22,2,4,2,0,4,1,1,18
U027961,14,0,3,5,1,2,0,1,16
U027962,13,2,13,2,0,5,0,0,25
U027963,14,1,4,2,0,8,1,3,26
U027964,11,3,8,2,0,8,3,3,20
U027965,8,0,3,1,2,3,1,1,16
U027966,9,1,3,5,0,5,1,1,17
U027967,9,4,8,2,2,5,2,0,16
U027968,21,5,4,4,1,11,2,0,26
U027969,13,2,10,6,0,8,0,1,12
U027970,16,5,2,4,1,8,1,3,18
U027971,8,1,2,2,2,0,0,1,11
U027972,15,4,11,2,0,6,2,1,25
U027973,6,0,2,2,0,6,1,0,15
U027974,15,5,9,2,0,5,1,0,25
U027975,15,1,6,2,0,4,0,2,13
U027976,13,3,4,3,0,8,3,2,29
U027977,12,0,6,1,0,3,0,0,26
U027978,14,2,1,0,0,3,1,1,15
U027979,17,1,5,0,0,8,0,3,16
U027980,7,1,6,3,0,2,1,0,22
U027981,11,0,2,3,0,5,0,0,23
U027982,15,5,3,3,1,7,2,0,25
U027983,22,2,10,5,2,11,3,0,40
U027984,18,0,4,2,0,8,1,3,18
U027985,8,3,5,3,0,5,1,1,29
U027986,8,2,5,1,0,3,0,1,18
U027987,12,3,4,2,5,3,2,0,17
U027988,12,0,4,4,0,3,0,2,24
U027989,16,0,4,0,1,5,1,4,17
U027990,20,4,6,3,0,8,2,5,29
U027991,16,1,6,6,0,8,1,0,26
U027992,13,4,11,5,1,6,0,1,24
U027993,14,2,1,2,3,5,0,1,18
U027994,13,2,5,1,0,8,3,2,26
U027995,9,1,3,1,0,8,0,1,24
U027996,6,2,4,3,0,3,2,1,13
U027997,16,3,5,4,0,8,1,1,21
U027998,8,2,7,0,4,9,1,0,19
U027999,20,1,2,2,0,10,0,1,10
U028000,16,3,2,4,1,7,1,1,17
U028001,14,1,4,4,1,5,0,0,16
U028002,4,1,1,1,1,5,0,0,12
U028003,15,2,9,6,1,10,0,2,28
U028004,19,1,8,0,1,6,1,2,27
U028005,12,2,6,1,1,6,2,0,27
U028006,12,6,4,4,0,10,0,2,17
U028007,18,6,7,7,0,7,0,0,23
U028008,14,2,5,1,1,12,2,0,29
U028009,8,3,6,3,0,3,1,2,18
U028010,15,2,3,0,0,3,1,0,20
U028011,17,4,8,3,0,4,2,3,33
U028012,15,1,3,1,0,2,2,1,18
U028013,11,5,3,4,1,2,0,0,22
U028014,11,2,2,1,4,4,0,2,11
U028015,11,0,2,4,2,6,0,1,5
U028016,15,4,4,2,7,6,1,0,20
U028017,11,0,5,1,0,3,0,0,21
U028018,12,1,7,2,0,5,4,1,22
U028019,17,1,4,0,0,5,0,0,29
U028020,16,3,10,3,0,9,4,0,26
U028021,20,7,6,4,0,7,0,0,31
U028022,17,0,5,3,0,3,1,0,8
U028023,10,6,8,5,0,6,3,0,29
U028024,16,1,6,3,0,7,2,0,27
U028025,10,1,5,5,0,5,0,1,21
U028026,15,0,2,0,0,4,2,2,20
U028027,15,1,3,2,0,3,0,0,12
U028028,19,3,6,4,1,13,3,0,22
U028029,15,3,6,5,1,8,3,4,23
U028030,13,2,6,0,0,5,2,1,23
U028031,14,4,5,0,1,10,0,0,17
U028032,12,2,6,1,0,4,1,0,22
U028033,13,4,5,5,0,4,2,2,30
U028034,6,5,9,2,0,5,1,1,31
U028035,11,1,4,6,2,6,0,2,24
U028036,13,0,7,1,0,2,1,2,16
U028037,14,1,3,2,0,5,1,3,14
U028038,11,1,5,4,0,5,1,0,23
U028039,17,5,10,1,1,8,4,1,38
U028040,19,6,4,2,2,8,1,0,28
U028041,11,3,4,7,0,6,1,0,22
U028042,9,1,8,4,0,5,2,2,20
U028043,7,0,7,3,5,3,1,1,21
U028044,12,3,4,3,0,4,1,1,20
U028045,12,4,5,0,3,0,2,0,17
U028046,11,3,6,6,0,2,0,0,23
U028047,8,1,5,5,0,4,0,1,26
U028048,13,1,1,4,1,2,1,1,23
U028049,16,6,7,6,0,13,3,0,36
U028050,13,0,7,4,0,2,1,0,26
U028051,16,1,1,2,0,3,2,0,11
U028052,17,3,9,5,0,7,1,0,22
U028053,12,0,3,0,3,6,2,2,12
U028054,17,3,9,5,1,4,3,0,25
U028055,15,4,8,4,0,3,0,2,29
U028056,12,4,5,2,0,5,1,2,22
U028057,17,0,5,3,0,6,1,1,18
U028058,11,0,8,2,0,4,2,1,21
U028059,7,0,6,1,1,5,1,1,10
U028060,13,1,1,2,1,3,0,0,23
U028061,10,0,1,0,0,3,0,0,13
U028062,12,4,8,4,0,4,3,2,25
U028063,10,4,8,4,1,9,3,0,24
U028064,7,1,8,1,0,6,0,0,10
U028065,14,4,4,4,0,4,3,2,23
U028066,15,6,6,4,0,5,1,1,28
U028067,12,2,6,3,2,6,1,1,24
U028068,9,2,8,3,0,4,0,2,23
U028069,17,0,2,4,6,3,1,0,18
U028070,12,4,3,4,2,5,0,1,10
U028071,15,1,6,2,0,5,2,1,17
U028072,15,4,7,7,0,10,1,1,21
U028073,16,6,2,1,0,6,4,2,22
U028074,7,0,5,2,2,2,2,0,9
U028075,17,4,4,5,1,4,3,1,26
U028076,7,0,2,2,0,4,0,1,13
U028077,6,0,6,0,0,9,1,0,15
U028078,18,0,6,4,0,7,1,1,18
U028079,8,4,8,5,0,2,2,1,32
U028080,8,1,4,3,0,3,0,1,14
U028081,9,5,3,1,5,8,0,0,17
U028082,14,7,1,2,1,4,2,0,17
U028083,7,2,4,0,1,3,1,1,13
U028084,13,1,4,6,0,6,4,2,25
U028085,22,5,3,2,1,5,3,1,21
U028086,9,3,9,3,2,4,0,0,22
U028087,11,3,7,1,2,5,3,0,23
U028088,11,3,5,2,1,6,1,1,22
U028089,8,0,9,2,0,2,1,0,16
U028090,20,2,4,10,0,5,1,1,29
U028091,24,3,5,8,0,4,2,0,25
U028092,20,4,9,3,0,7,1,2,24
U028093,19,3,9,3,0,3,2,2,22
U028094,11,0,3,3,0,3,2,0,15
U028095,11,0,3,2,1,2,1,3,15
U028096,18,3,5,3,0,5,1,1,28
U028097,15,3,4,2,0,6,0,3,20
U028098,12,4,10,1,1,6,2,1,24
U028099,11,0,4,4,1,3,1,0,16
U028100,17,1,5,3,0,5,1,1,22
U028101,13,0,9,0,1,11,1,2,21
U028102,10,2,3,1,4,7,0,1,11
U028103,15,3,7,2,2,8,2,4,13
U028104,19,3,10,5,1,8,1,1,31
U028105,10,0,4,2,2,4,0,1,21
U028106,19,2,4,3,1,7,1,1,25
U028107,11,0,5,1,0,8,0,0,13
U028108,9,1,4,3,0,7,0,0,21
U028109,9,0,3,5,1,4,1,1,14
U028110,15,3,12,1,5,6,0,1,17
U028111,5,3,5,1,1,3,0,1,20
U028112,14,4,5,4,0,9,0,1,23
U028113,13,0,8,2,0,11,2,2,21
U028114,11,4,5,2,0,4,0,1,13
U028115,11,0,7,2,0,2,1,0,11
U028116,20,5,8,3,1,11,0,1,25
U028117,11,1,5,6,1,3,2,1,15
U028118,16,4,7,1,0,4,2,1,14
U028119,8,1,3,1,3,3,0,1,13
U028120,8,1,6,3,0,1,0,0,20
U028121,9,0,6,3,0,5,0,0,23
U028122,23,3,9,4,1,6,2,1,24
U028123,13,0,4,2,0,8,2,0,21
U028124,19,5,5,1,1,3,0,0,20
U028125,18,1,5,1,0,3,1,0,20
U028126,16,0,4,1,0,2,1,0,27
U028127,7,1,6,0,2,2,0,0,6
U028128,9,1,4,1,3,2,0,0,14
U028129,10,0,3,4,0,9,0,3,17
U028130,12,2,2,4,0,5,1,0,18
U028131,11,0,6,3,0,0,4,0,17
U028132,13,1,3,4,0,3,0,1,13
U028133,12,0,6,2,0,4,3,2,18
U028134,8,2,2,2,8,4,1,0,20
U028135,14,3,9,5,3,4,0,1,34
U028136,8,2,5,2,2,5,1,0,17
U028137,14,1,7,1,0,5,1,1,16
U028138,13,0,5,1,0,2,2,2,10
U028139,23,4,5,4,0,7,0,1,30
U028140,19,5,8,3,1,6,4,5,26
U028141,17,1,1,1,1,3,1,1,17
U028142,9,1,5,2,1,3,2,2,22
U028143,13,4,8,5,0,6,1,1,25
U028144,13,3,5,4,1,8,0,0,26
U028145,15,5,4,4,2,3,2,5,16
U028146,6,2,5,1,0,6,2,4,15
U028147,10,1,5,0,1,3,1,0,26
U028148,18,3,4,0,4,10,1,2,40
U028149,17,2,6,3,0,8,5,1,22
U028150,6,1,6,1,2,5,2,0,8
U028151,14,1,5,5,5,8,2,1,18
U028152,17,6,3,3,1,9,1,4,23
U028153,6,2,6,3,3,7,0,0,20
U028154,7,0,6,3,1,6,2,4,17
U028155,12,3,8,2,0,6,0,1,22
U028156,13,3,5,4,2,5,2,1,15
U028157,12,0,6,2,2,9,1,1,13
U028158,17,2,5,2,2,8,3,1,26
U028159,16,0,4,2,1,3,1,2,17
U028160,11,2,9,2,0,6,1,1,23
U028161,15,2,10,2,0,5,1,0,25
U028162,6,2,3,1,2,3,1,1,14
U028163,7,2,4,3,2,4,1,0,11
U028164,6,0,6,2,3,3,4,1,7
U028165,11,2,2,5,1,6,1,1,21
U028166,15,1,4,2,5,7,0,2,14
U028167,11,2,10,6,0,2,0,0,16
U028168,16,1,6,1,0,3,0,1,28
U028169,20,3,4,4,0,7,2,3,18
U028170,12,4,4,2,1,9,1,1,12
U028171,19,0,6,2,0,7,1,2,21
U028172,7,1,7,2,2,5,1,2,10
U028173,12,3,9,1,1,5,1,2,21
U028174,19,2,5,3,2,10,2,0,23
U028175,13,3,3,5,0,3,3,1,26
U028176,10,5,4,3,0,6,1,0,14
U028177,14,2,3,1,0,8,1,2,18
U028178,9,2,6,4,4,7,0,2,12
U028179,12,1,8,3,1,9,1,0,21
U028180,10,5,7,2,0,10,1,2,29
U028181,8,1,7,2,1,1,0,0,12
U028182,20,1,13,4,0,6,1,0,21
U028183,21,5,10,3,1,7,1,2,22
U028184,15,4,9,5,1,9,3,2,17
U028185,25,3,4,9,1,12,3,1,23
U028186,18,0,3,0,0,4,2,2,15
U028187,17,3,6,2,0,6,3,0,29
U028188,15,4,8,2,0,7,3,0,24
U028189,16,2,7,3,0,5,3,0,30
U028190,15,0,5,0,1,4,3,1,14
U028191,11,1,10,2,1,4,1,0,16
U028192,8,0,1,0,1,7,0,1,16
U028193,26,5,11,8,0,9,2,1,23
U028194,25,4,5,3,0,6,0,1,20
U028195,13,4,1,0,1,4,1,3,21
U028196,13,0,7,1,6,7,0,3,12
U028197,15,0,7,7,0,5,2,1,18
U028198,19,1,4,7,1,12,1,0,17
U028199,12,1,1,1,0,2,2,1,22
U028200,12,1,6,4,0,4,1,1,16
U028201,15,1,14,3,2,9,1,2,28
U028202,16,0,8,2,0,6,2,0,16
U028203,16,4,8,0,0,3,1,1,18
U028204,12,4,11,4,0,4,1,3,18
U028205,8,0,3,1,6,6,1,0,11
U028206,12,0,3,5,1,2,3,3,14
U028207,11,0,3,6,1,5,3,0,20
U028208,7,3,10,0,1,11,0,0,25
U028209,15,4,4,4,1,8,1,2,37
U028210,13,3,5,6,1,6,4,1,24
U028211,15,5,9,2,0,5,3,0,28
U028212,17,2,3,7,3,6,0,0,17
U028213,14,1,12,4,0,3,0,1,20
U028214,16,1,8,2,0,7,3,1,31
U028215,10,4,0,2,1,6,1,0,15
U028216,14,0,6,5,2,3,0,1,10
U028217,15,0,5,1,1,7,0,0,15
U028218,15,0,4,4,0,8,0,1,18
U028219,15,3,5,4,0,4,1,2,24
U028220,13,0,8,2,0,1,1,0,15
U028221,14,1,2,0,1,12,0,2,22
U028222,15,2,8,6,0,5,0,0,18
U028223,13,5,4,4,0,6,2,0,33
U028224,5,1,4,2,0,4,2,1,22
U028225,14,0,2,2,0,4,1,1,16
U028226,14,1,5,3,0,6,2,4,14
U028227,15,7,5,4,1,9,2,1,29
U028228,15,0,9,1,1,6,1,1,9
U028229,12,1,5,1,0,5,1,1,23
U028230,8,1,1,2,1,5,1,1,10
U028231,16,3,4,0,0,6,1,2,15
U028232,7,3,5,2,2,6,0,0,20
U028233,15,5,5,3,0,7,1,1,13
U028234,18,3,9,5,0,6,0,2,23
U028235,14,0,4,4,1,4,2,1,12
U028236,7,3,9,3,1,7,2,2,18
U028237,14,3,7,0,5,8,0,0,20
U028238,12,2,6,4,3,4,1,0,16
U028239,16,4,5,1,9,2,1,0,27
U028240,7,3,3,6,4,7,4,1,19
U028241,7,0,4,0,3,4,0,0,12
U028242,23,2,7,4,0,11,1,1,25
U028243,15,0,8,5,0,6,1,0,17
U028244,13,2,6,2,1,2,0,2,13
U028245,12,1,4,4,1,4,2,1,15
U028246,12,1,3,2,0,3,3,0,14
U028247,12,1,9,4,0,8,1,1,23
U028248,7,0,3,1,0,0,1,0,11
U028249,14,1,10,5,1,9,3,0,30
U028250,18,7,4,2,0,8,1,0,27
U028251,18,2,8,2,1,4,0,1,23
U028252,14,1,11,5,0,8,2,2,28
U028253,14,3,6,1,0,10,3,0,21
U028254,18,2,7,4,0,6,4,1,24
U028255,18,3,7,1,1,7,1,0,27
U028256,16,7,12,2,0,8,2,0,23
U028257,10,1,4,0,0,5,1,0,16
U028258,12,1,6,2,2,1,0,0,15
U028259,14,0,5,2,1,10,2,0,9
U028260,25,4,5,4,1,5,2,2,25
U028261,6,4,8,8,0,6,2,1,26
U028262,14,1,8,5,0,7,2,0,20
U028263,14,2,6,1,0,5,0,0,15
U028264,14,3,7,1,0,8,1,2,20
U028265,12,2,4,2,0,8,2,1,27
U028266,14,0,3,1,1,5,5,0,14
U028267,18,2,7,2,5,6,4,1,29
U028268,13,1,3,1,0,2,1,2,17
U028269,18,3,17,4,0,7,2,2,19
U028270,11,0,6,6,1,7,3,2,20
U028271,11,0,2,1,0,7,0,1,13
U028272,17,4,8,8,0,5,0,1,23
U028273,13,1,8,5,0,5,0,0,25
U028274,9,0,6,0,3,4,0,1,18
U028275,11,1,1,3,2,5,1,0,9
U028276,18,3,7,5,0,5,3,2,26
U028277,16,9,8,4,0,3,3,1,29
U028278,14,3,7,5,0,6,3,0,27
U028279,4,0,3,2,1,4,0,0,10
U028280,15,6,7,2,0,11,2,0,33
U028281,18,2,13,7,0,9,2,1,21
U028282,15,7,3,4,0,6,3,2,32
U028283,16,5,18,2,1,8,1,1,33
U028284,16,1,10,0,1,6,1,0,20
U028285,14,0,7,4,0,6,1,0,19
U028286,11,0,3,3,0,6,2,0,17
U028287,22,7,10,4,1,9,1,0,22
U028288,12,3,15,5,0,3,4,3,25
U028289,9,1,2,1,1,3,0,1,18
U028290,14,4,5,6,0,4,1,3,21
U028291,6,1,5,1,2,1,0,0,12
U028292,13,1,7,2,4,5,5,0,15
U028293,11,0,1,2,4,5,2,0,7
U028294,9,0,6,4,0,0,3,0,16
U028295,14,0,4,2,0,2,3,1,19
U028296,9,4,5,4,0,5,1,2,12
U028297,12,1,5,5,0,6,1,1,26
U028298,9,1,7,2,1,2,0,2,14
U028299,17,2,7,2,0,11,0,2,21
U028300,16,5,4,3,6,10,1,0,28
U028301,10,0,4,4,1,5,2,0,15
U028302,7,1,2,3,1,4,0,0,15
U028303,9,3,3,2,2,1,0,1,20
U028304,15,1,6,1,3,3,1,0,15
U028305,18,3,4,1,0,5,2,1,18
U028306,13,1,4,1,0,7,1,1,16
U028307,18,1,6,7,0,8,2,0,23
U028308,13,2,10,1,1,8,3,2,25
U028309,14,3,6,1,0,10,1,0,29
U028310,7,5,9,1,0,6,0,3,15
U028311,5,3,3,2,7,2,1,0,17
U028312,19,0,5,3,0,2,1,2,12
U028313,11,3,6,5,0,4,1,0,12
U028314,17,4,4,4,0,8,1,0,26
U028315,11,0,2,3,0,6,0,1,17
U028316,14,0,7,2,1,8,1,1,17
U028317,13,6,7,1,1,5,0,0,21
U028318,11,2,2,1,1,1,0,1,10
U028319,13,2,5,2,0,7,1,0,14
U028320,11,2,2,2,0,4,3,1,20
U028321,16,1,2,3,0,3,1,0,12
U028322,9,1,8,3,1,10,1,3,28
U028323,11,0,5,3,1,1,1,1,24
U028324,7,2,5,7,2,9,0,0,33
U028325,17,4,5,6,0,6,2,3,27
