user_id,first_active_month,last_active_month,active_months,activity_span_days,retention_behavior
U027351,2025-11-01,2026-07-01,9,242,High Retention
U027352,2025-04-01,2026-07-01,16,456,High Retention
U027353,2025-09-01,2026-07-01,11,303,High Retention
U027354,2025-11-01,2026-07-01,8,242,High Retention
U027355,2025-10-01,2026-07-01,10,273,High Retention
U027356,2025-07-01,2026-07-01,13,365,High Retention
U027357,2025-06-01,2026-07-01,13,395,High Retention
U027358,2025-12-01,2026-07-01,8,212,High Retention
U027359,2026-03-01,2026-07-01,5,122,Moderate Retention
U027360,2026-01-01,2026-07-01,7,181,High Retention
U027361,2025-02-01,2026-07-01,16,515,High Retention
U027362,2024-05-01,2026-07-01,24,791,High Retention
U027363,2024-11-01,2026-07-01,15,607,High Retention
U027364,2026-06-01,2026-07-01,2,30,Low Retention
U027365,2025-10-01,2026-07-01,9,273,High Retention
U027366,2024-07-01,2026-07-01,19,730,High Retention
U027367,2024-12-01,2026-07-01,17,577,High Retention
U027368,2025-11-01,2026-07-01,9,242,High Retention
U027369,2026-05-01,2026-07-01,3,61,Moderate Retention
U027370,2025-06-01,2026-07-01,13,395,High Retention
U027371,2026-03-01,2026-07-01,5,122,Moderate Retention
U027372,2025-05-01,2026-07-01,13,426,High Retention
U027373,2025-12-01,2026-07-01,8,212,High Retention
U027374,2026-04-01,2026-07-01,4,91,Moderate Retention
U027375,2025-06-01,2026-07-01,13,395,High Retention
U027376,2025-12-01,2026-07-01,8,212,High Retention
U027377,2024-07-01,2026-07-01,23,730,High Retention
U027378,2024-03-01,2026-07-01,20,852,High Retention
U027379,2025-03-01,2026-07-01,14,487,High Retention
U027380,2025-08-01,2026-07-01,12,334,High Retention
U027381,2024-10-01,2026-07-01,16,638,High Retention
U027382,2025-04-01,2026-07-01,14,456,High Retention
U027383,2025-02-01,2026-07-01,18,515,High Retention
U027384,2025-02-01,2026-07-01,18,515,High Retention
U027385,2025-12-01,2026-07-01,8,212,High Retention
U027386,2024-04-01,2026-07-01,22,821,High Retention
U027387,2024-08-01,2026-07-01,20,699,High Retention
U027388,2026-03-01,2026-07-01,5,122,Moderate Retention
U027389,2026-04-01,2026-07-01,4,91,Moderate Retention
U027390,2024-11-01,2026-07-01,20,607,High Retention
U027391,2025-03-01,2026-07-01,15,487,High Retention
U027392,2026-07-01,2026-07-01,1,0,Single-Month
U027393,2025-03-01,2026-07-01,13,487,High Retention
U027394,2026-01-01,2026-07-01,7,181,High Retention
U027395,2024-05-01,2026-07-01,24,791,High Retention
U027396,2026-01-01,2026-07-01,6,181,High Retention
U027397,2025-05-01,2026-07-01,12,426,High Retention
U027398,2025-07-01,2026-07-01,13,365,High Retention
U027399,2024-11-01,2026-07-01,16,607,High Retention
U027400,2026-01-01,2026-07-01,7,181,High Retention
U027401,2024-12-01,2026-07-01,16,577,High Retention
U027402,2024-09-01,2026-07-01,22,668,High Retention
U027403,2025-02-01,2026-07-01,14,515,High Retention
U027404,2025-06-01,2026-07-01,14,395,High Retention
U027405,2024-02-01,2026-05-01,20,820,High Retention
U027406,2025-06-01,2026-07-01,13,395,High Retention
U027407,2024-09-01,2026-07-01,22,668,High Retention
U027408,2025-03-01,2026-07-01,13,487,High Retention
U027409,2024-10-01,2026-07-01,15,638,High Retention
U027410,2025-06-01,2026-07-01,14,395,High Retention
U027411,2024-04-01,2026-07-01,24,821,High Retention
U027412,2025-11-01,2026-07-01,9,242,High Retention
U027413,2024-09-01,2026-07-01,19,668,High Retention
U027414,2024-06-01,2026-07-01,18,760,High Retention
U027415,2024-01-01,2026-07-01,25,912,High Retention
U027416,2026-06-01,2026-07-01,2,30,Low Retention
U027417,2025-10-01,2026-07-01,10,273,High Retention
U027418,2025-03-01,2026-07-01,14,487,High Retention
U027419,2024-10-01,2026-07-01,15,638,High Retention
U027420,2025-10-01,2026-07-01,10,273,High Retention
U027421,2025-03-01,2026-07-01,14,487,High Retention
U027422,2026-04-01,2026-07-01,4,91,Moderate Retention
U027423,2025-11-01,2026-07-01,9,242,High Retention
U027424,2026-06-01,2026-07-01,2,30,Low Retention
U027425,2026-03-01,2026-07-01,5,122,Moderate Retention
U027426,2025-06-01,2026-07-01,12,395,High Retention
U027427,2024-02-01,2026-07-01,22,881,High Retention
U027428,2026-05-01,2026-07-01,3,61,Moderate Retention
U027429,2024-09-01,2026-07-01,18,668,High Retention
U027430,2025-06-01,2026-07-01,13,395,High Retention
U027431,2025-12-01,2026-07-01,8,212,High Retention
U027432,2024-09-01,2026-07-01,21,668,High Retention
U027433,2025-12-01,2026-07-01,7,212,High Retention
U027434,2025-05-01,2026-07-01,13,426,High Retention
U027435,2026-04-01,2026-07-01,4,91,Moderate Retention
U027436,2024-05-01,2026-07-01,23,791,High Retention
U027437,2024-09-01,2026-07-01,20,668,High Retention
U027438,2025-11-01,2026-07-01,9,242,High Retention
U027439,2026-03-01,2026-07-01,5,122,Moderate Retention
U027440,2024-09-01,2026-07-01,17,668,High Retention
U027441,2025-11-01,2026-07-01,8,242,High Retention
U027442,2025-02-01,2026-07-01,15,515,High Retention
U027443,2026-03-01,2026-07-01,5,122,Moderate Retention
U027444,2024-12-01,2026-07-01,19,577,High Retention
U027445,2026-05-01,2026-07-01,3,61,Moderate Retention
U027446,2024-08-01,2026-07-01,19,699,High Retention
U027447,2026-06-01,2026-07-01,2,30,Low Retention
U027448,2025-10-01,2026-07-01,10,273,High Retention
U027449,2024-08-01,2026-07-01,18,699,High Retention
U027450,2024-11-01,2026-07-01,20,607,High Retention
U027451,2024-03-01,2026-07-01,21,852,High Retention
U027452,2026-05-01,2026-07-01,3,61,Moderate Retention
U027453,2024-06-01,2026-07-01,21,760,High Retention
U027454,2024-01-01,2026-07-01,25,912,High Retention
U027455,2025-06-01,2026-07-01,14,395,High Retention
U027456,2025-03-01,2026-07-01,13,487,High Retention
U027457,2025-09-01,2026-07-01,10,303,High Retention
U027458,2025-05-01,2026-07-01,11,426,High Retention
U027459,2024-07-01,2026-07-01,20,730,High Retention
U027460,2025-06-01,2026-07-01,14,395,High Retention
U027461,2026-02-01,2026-07-01,6,150,High Retention
U027462,2024-06-01,2026-07-01,19,760,High Retention
U027463,2024-09-01,2026-07-01,20,668,High Retention
U027464,2026-03-01,2026-07-01,5,122,Moderate Retention
U027465,2026-04-01,2026-07-01,4,91,Moderate Retention
U027466,2024-07-01,2026-07-01,19,730,High Retention
U027467,2026-01-01,2026-07-01,7,181,High Retention
U027468,2025-01-01,2026-07-01,15,546,High Retention
U027469,2025-10-01,2026-07-01,10,273,High Retention
U027470,2025-06-01,2026-07-01,14,395,High Retention
U027471,2025-01-01,2026-07-01,16,546,High Retention
U027472,2024-02-01,2026-07-01,17,881,High Retention
U027473,2024-12-01,2026-07-01,16,577,High Retention
U027474,2025-08-01,2026-07-01,12,334,High Retention
U027475,2025-12-01,2026-07-01,8,212,High Retention
U027476,2024-08-01,2026-07-01,22,699,High Retention
U027477,2024-08-01,2026-07-01,22,699,High Retention
U027478,2025-11-01,2026-07-01,9,242,High Retention
U027479,2024-09-01,2026-07-01,17,668,High Retention
U027480,2024-09-01,2026-07-01,21,668,High Retention
U027481,2025-01-01,2026-07-01,17,546,High Retention
U027482,2025-07-01,2026-07-01,12,365,High Retention
U027483,2024-11-01,2026-07-01,20,607,High Retention
U027484,2025-04-01,2026-07-01,16,456,High Retention
U027485,2026-05-01,2026-07-01,3,61,Moderate Retention
U027486,2026-03-01,2026-07-01,5,122,Moderate Retention
U027487,2025-03-01,2026-07-01,14,487,High Retention
U027488,2024-11-01,2026-07-01,17,607,High Retention
U027489,2025-02-01,2026-07-01,16,515,High Retention
U027490,2025-04-01,2026-07-01,14,456,High Retention
U027491,2025-01-01,2026-07-01,18,546,High Retention
U027492,2025-05-01,2026-07-01,14,426,High Retention
U027493,2025-06-01,2026-07-01,14,395,High Retention
U027494,2024-05-01,2026-07-01,23,791,High Retention
U027495,2025-07-01,2026-06-01,12,335,High Retention
U027496,2025-05-01,2026-07-01,13,426,High Retention
U027497,2026-04-01,2026-07-01,4,91,Moderate Retention
U027498,2025-04-01,2026-07-01,14,456,High Retention
U027499,2025-02-01,2026-07-01,15,515,High Retention
U027500,2024-07-01,2026-07-01,21,730,High Retention
U027501,2024-05-01,2026-07-01,22,791,High Retention
U027502,2025-07-01,2026-07-01,13,365,High Retention
U027503,2025-02-01,2026-07-01,17,515,High Retention
U027504,2025-04-01,2026-07-01,13,456,High Retention
U027505,2024-09-01,2026-07-01,21,668,High Retention
U027506,2024-05-01,2026-07-01,23,791,High Retention
U027507,2026-06-01,2026-07-01,2,30,Low Retention
U027508,2025-07-01,2026-07-01,13,365,High Retention
U027509,2025-05-01,2026-07-01,14,426,High Retention
U027510,2025-04-01,2026-07-01,10,456,High Retention
U027511,2024-03-01,2026-07-01,25,852,High Retention
U027512,2026-04-01,2026-07-01,4,91,Moderate Retention
U027513,2025-08-01,2026-07-01,11,334,High Retention
U027514,2025-05-01,2026-07-01,13,426,High Retention
U027515,2026-06-01,2026-07-01,2,30,Low Retention
U027516,2024-08-01,2026-07-01,22,699,High Retention
U027517,2024-08-01,2026-07-01,19,699,High Retention
U027518,2025-11-01,2026-07-01,8,242,High Retention
U027519,2026-03-01,2026-07-01,5,122,Moderate Retention
U027520,2025-02-01,2026-07-01,18,515,High Retention
U027521,2024-07-01,2026-07-01,20,730,High Retention
U027522,2026-02-01,2026-07-01,6,150,High Retention
U027523,2024-06-01,2026-07-01,21,760,High Retention
U027524,2025-02-01,2026-07-01,15,515,High Retention
U027525,2025-01-01,2026-07-01,15,546,High Retention
U027526,2024-08-01,2026-07-01,21,699,High Retention
U027527,2026-05-01,2026-07-01,3,61,Moderate Retention
U027528,2025-04-01,2026-07-01,12,456,High Retention
U027529,2025-07-01,2026-07-01,13,365,High Retention
U027530,2024-04-01,2026-07-01,21,821,High Retention
U027531,2026-01-01,2026-07-01,7,181,High Retention
U027532,2025-01-01,2026-07-01,17,546,High Retention
U027533,2024-06-01,2026-07-01,23,760,High Retention
U027534,2025-06-01,2026-07-01,14,395,High Retention
U027535,2025-07-01,2026-07-01,12,365,High Retention
U027536,2025-08-01,2026-07-01,12,334,High Retention
U027537,2025-12-01,2026-07-01,8,212,High Retention
U027538,2025-01-01,2026-07-01,14,546,High Retention
U027539,2024-11-01,2026-07-01,18,607,High Retention
U027540,2024-06-01,2026-07-01,23,760,High Retention
U027541,2026-06-01,2026-07-01,2,30,Low Retention
U027542,2024-10-01,2026-07-01,19,638,High Retention
U027543,2026-05-01,2026-07-01,3,61,Moderate Retention
U027544,2025-04-01,2026-07-01,11,456,High Retention
U027545,2026-05-01,2026-07-01,3,61,Moderate Retention
U027546,2025-05-01,2026-07-01,14,426,High Retention
U027547,2026-05-01,2026-07-01,3,61,Moderate Retention
U027548,2026-02-01,2026-07-01,6,150,High Retention
U027549,2024-03-01,2026-07-01,24,852,High Retention
U027550,2024-03-01,2026-07-01,18,852,High Retention
U027551,2024-06-01,2026-07-01,21,760,High Retention
U027552,2025-05-01,2026-07-01,14,426,High Retention
U027553,2024-05-01,2026-07-01,23,791,High Retention
U027554,2024-07-01,2026-04-01,15,639,High Retention
U027555,2024-08-01,2026-07-01,21,699,High Retention
U027556,2026-03-01,2026-07-01,5,122,Moderate Retention
U027557,2024-11-01,2026-07-01,19,607,High Retention
U027558,2025-10-01,2026-07-01,9,273,High Retention
U027559,2024-12-01,2026-07-01,16,577,High Retention
U027560,2024-09-01,2026-07-01,21,668,High Retention
U027561,2024-05-01,2026-07-01,19,791,High Retention
U027562,2025-06-01,2026-07-01,12,395,High Retention
U027563,2025-06-01,2026-07-01,14,395,High Retention
U027564,2026-03-01,2026-07-01,5,122,Moderate Retention
U027565,2026-02-01,2026-07-01,6,150,High Retention
U027566,2024-05-01,2026-07-01,26,791,High Retention
U027567,2025-07-01,2026-07-01,10,365,High Retention
U027568,2024-11-01,2026-07-01,17,607,High Retention
U027569,2025-07-01,2026-07-01,13,365,High Retention
U027570,2025-03-01,2026-07-01,13,487,High Retention
U027571,2024-12-01,2026-07-01,18,577,High Retention
U027572,2024-09-01,2026-07-01,18,668,High Retention
U027573,2025-04-01,2026-06-01,12,426,High Retention
U027574,2024-06-01,2026-07-01,18,760,High Retention
U027575,2025-04-01,2026-07-01,15,456,High Retention
U027576,2024-07-01,2026-07-01,22,730,High Retention
U027577,2024-08-01,2026-07-01,17,699,High Retention
U027578,2024-11-01,2026-07-01,19,607,High Retention
U027579,2025-12-01,2026-07-01,8,212,High Retention
U027580,2025-12-01,2026-07-01,8,212,High Retention
U027581,2026-05-01,2026-07-01,3,61,Moderate Retention
U027582,2026-06-01,2026-07-01,2,30,Low Retention
U027583,2024-08-01,2026-07-01,19,699,High Retention
U027584,2024-08-01,2026-07-01,16,699,High Retention
U027585,2026-05-01,2026-07-01,3,61,Moderate Retention
U027586,2026-01-01,2026-07-01,7,181,High Retention
U027587,2025-08-01,2026-07-01,10,334,High Retention
U027588,2025-02-01,2026-07-01,18,515,High Retention
U027589,2024-09-01,2026-07-01,20,668,High Retention
U027590,2024-04-01,2026-07-01,24,821,High Retention
U027591,2026-04-01,2026-07-01,4,91,Moderate Retention
U027592,2025-07-01,2026-07-01,12,365,High Retention
U027593,2024-03-01,2026-07-01,21,852,High Retention
U027594,2025-01-01,2026-07-01,18,546,High Retention
U027595,2025-11-01,2026-07-01,9,242,High Retention
U027596,2024-10-01,2026-07-01,18,638,High Retention
U027597,2026-04-01,2026-07-01,4,91,Moderate Retention
U027598,2024-12-01,2026-07-01,20,577,High Retention
U027599,2026-01-01,2026-07-01,7,181,High Retention
U027600,2025-04-01,2026-07-01,13,456,High Retention
U027601,2026-01-01,2026-07-01,7,181,High Retention
U027602,2025-04-01,2026-07-01,14,456,High Retention
U027603,2025-09-01,2026-07-01,11,303,High Retention
U027604,2025-01-01,2026-07-01,15,546,High Retention
U027605,2024-08-01,2026-07-01,21,699,High Retention
U027606,2024-05-01,2026-07-01,21,791,High Retention
U027607,2025-03-01,2026-07-01,15,487,High Retention
U027608,2025-04-01,2026-07-01,16,456,High Retention
U027609,2025-08-01,2026-07-01,12,334,High Retention
U027610,2026-04-01,2026-07-01,4,91,Moderate Retention
U027611,2026-06-01,2026-07-01,2,30,Low Retention
U027612,2025-01-01,2026-07-01,17,546,High Retention
U027613,2024-03-01,2026-07-01,26,852,High Retention
U027614,2025-05-01,2026-07-01,13,426,High Retention
U027615,2026-04-01,2026-07-01,4,91,Moderate Retention
U027616,2025-08-01,2026-07-01,12,334,High Retention
U027617,2025-05-01,2026-07-01,14,426,High Retention
U027618,2025-02-01,2026-07-01,17,515,High Retention
U027619,2026-04-01,2026-07-01,4,91,Moderate Retention
U027620,2026-01-01,2026-07-01,7,181,High Retention
U027621,2026-02-01,2026-07-01,6,150,High Retention
U027622,2024-03-01,2026-07-01,23,852,High Retention
U027623,2024-10-01,2026-07-01,16,638,High Retention
U027624,2024-05-01,2026-07-01,22,791,High Retention
U027625,2025-05-01,2026-07-01,13,426,High Retention
U027626,2024-01-01,2026-07-01,24,912,High Retention
U027627,2026-02-01,2026-07-01,6,150,High Retention
U027628,2026-05-01,2026-07-01,3,61,Moderate Retention
U027629,2026-01-01,2026-07-01,7,181,High Retention
U027630,2024-07-01,2026-07-01,15,730,High Retention
U027631,2025-04-01,2026-07-01,16,456,High Retention
U027632,2026-01-01,2026-07-01,7,181,High Retention
U027633,2025-01-01,2026-07-01,17,546,High Retention
U027634,2024-04-01,2026-07-01,24,821,High Retention
U027635,2025-11-01,2026-07-01,9,242,High Retention
U027636,2025-02-01,2026-07-01,17,515,High Retention
U027637,2026-02-01,2026-07-01,6,150,High Retention
U027638,2025-05-01,2026-07-01,14,426,High Retention
U027639,2024-12-01,2026-07-01,18,577,High Retention
U027640,2025-12-01,2026-07-01,8,212,High Retention
U027641,2025-11-01,2026-07-01,9,242,High Retention
U027642,2024-06-01,2026-07-01,19,760,High Retention
U027643,2024-08-01,2026-07-01,22,699,High Retention
U027644,2025-08-01,2026-07-01,11,334,High Retention
U027645,2026-05-01,2026-07-01,3,61,Moderate Retention
U027646,2026-03-01,2026-07-01,5,122,Moderate Retention
U027647,2024-07-01,2026-07-01,18,730,High Retention
U027648,2026-05-01,2026-07-01,3,61,Moderate Retention
U027649,2025-03-01,2026-07-01,14,487,High Retention
U027650,2026-06-01,2026-07-01,2,30,Low Retention
U027651,2024-08-01,2026-07-01,20,699,High Retention
U027652,2026-04-01,2026-07-01,4,91,Moderate Retention
U027653,2025-06-01,2026-07-01,12,395,High Retention
U027654,2024-12-01,2026-07-01,16,577,High Retention
U027655,2024-11-01,2026-07-01,20,607,High Retention
U027656,2024-10-01,2026-07-01,16,638,High Retention
U027657,2026-06-01,2026-07-01,2,30,Low Retention
U027658,2025-02-01,2026-07-01,16,515,High Retention
U027659,2025-08-01,2026-07-01,12,334,High Retention
U027660,2024-07-01,2026-07-01,21,730,High Retention
U027661,2024-11-01,2026-07-01,16,607,High Retention
U027662,2026-05-01,2026-07-01,3,61,Moderate Retention
U027663,2024-02-01,2026-07-01,20,881,High Retention
U027664,2025-03-01,2026-07-01,14,487,High Retention
U027665,2025-06-01,2026-07-01,13,395,High Retention
U027666,2024-10-01,2026-07-01,19,638,High Retention
U027667,2025-06-01,2026-07-01,14,395,High Retention
U027668,2026-04-01,2026-07-01,4,91,Moderate Retention
U027669,2024-12-01,2026-07-01,18,577,High Retention
U027670,2024-10-01,2026-07-01,21,638,High Retention
U027671,2024-08-01,2026-07-01,20,699,High Retention
U027672,2025-04-01,2026-07-01,14,456,High Retention
U027673,2026-03-01,2026-07-01,5,122,Moderate Retention
U027674,2025-03-01,2026-07-01,13,487,High Retention
U027675,2025-09-01,2026-07-01,8,303,High Retention
U027676,2026-02-01,2026-07-01,6,150,High Retention
U027677,2024-04-01,2026-07-01,16,821,High Retention
U027678,2025-03-01,2026-07-01,16,487,High Retention
U027679,2026-06-01,2026-07-01,2,30,Low Retention
U027680,2024-12-01,2026-07-01,13,577,High Retention
U027681,2024-10-01,2026-07-01,20,638,High Retention
U027682,2024-05-01,2026-07-01,20,791,High Retention
U027683,2024-06-01,2026-07-01,22,760,High Retention
U027684,2025-05-01,2026-07-01,14,426,High Retention
U027685,2025-12-01,2026-07-01,8,212,High Retention
U027686,2025-09-01,2026-07-01,10,303,High Retention
U027687,2025-05-01,2026-07-01,12,426,High Retention
U027688,2024-09-01,2026-07-01,14,668,High Retention
U027689,2025-04-01,2026-07-01,14,456,High Retention
U027690,2025-09-01,2026-07-01,11,303,High Retention
U027691,2024-08-01,2026-07-01,20,699,High Retention
U027692,2025-03-01,2026-07-01,16,487,High Retention
U027693,2025-06-01,2026-07-01,13,395,High Retention
U027694,2024-03-01,2026-07-01,21,852,High Retention
U027695,2025-09-01,2026-07-01,10,303,High Retention
U027696,2024-02-01,2026-07-01,20,881,High Retention
U027697,2025-02-01,2026-07-01,16,515,High Retention
U027698,2024-03-01,2026-07-01,23,852,High Retention
U027699,2024-09-01,2026-07-01,20,668,High Retention
U027700,2025-01-01,2026-07-01,17,546,High Retention
U027701,2024-05-01,2026-07-01,20,791,High Retention
U027702,2026-01-01,2026-07-01,7,181,High Retention
U027703,2026-03-01,2026-07-01,5,122,Moderate Retention
U027704,2024-10-01,2026-07-01,22,638,High Retention
U027705,2025-06-01,2026-07-01,14,395,High Retention
U027706,2025-08-01,2026-07-01,12,334,High Retention
